Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,timelimit,reset,
1,1645022079867,16/02/2022 14:34:39,1645022079762,1,16/02/2022 15:34:39,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1645022081071,16/02/2022 14:34:41,1645022081018,1,16/02/2022 15:34:41,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1232.0000000000002,,,,,0,1,0,,,,,,instructions,,,
3,1645022082122,16/02/2022 14:34:42,1645022082007,1,16/02/2022 15:34:42,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,23,1,1,Screen 1,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,1000,250,
4,1645022082497,16/02/2022 14:34:42,1645022082431,1,16/02/2022 15:34:42,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,23,1,2,Screen 2,advancementZone,response_keyboard_single,416.99999999999955,,,spacebar,1,0,1,0,,,,,1,demonstration,1000,250,
5,1645022083496,16/02/2022 14:34:43,1645022083418,1,16/02/2022 15:34:43,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,23,1,3,Screen 3,advancementZone,timelimit_screen,1001,,,,,0,1,0,,,1,,1,demonstration,1000,250,
6,1645022083742,16/02/2022 14:34:43,1645022083668,1,16/02/2022 15:34:43,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,23,1,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,1000,250,
7,1645022088725,16/02/2022 14:34:48,1645022088670,1,16/02/2022 15:34:48,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,26,2,1,Screen 1,Zone1,timelimit_screen,5000,,,,,0,1,0,,,1,,1,demonstration,5000,250,
8,1645022089052,16/02/2022 14:34:49,1645022089005,1,16/02/2022 15:34:49,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,26,2,2,Screen 2,advancementZone,response_keyboard_single,323.0000000000018,,,spacebar,1,0,1,0,,,,,1,demonstration,5000,250,
9,1645022090056,16/02/2022 14:34:50,1645022090002,1,16/02/2022 15:34:50,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,26,2,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,5000,250,
10,1645022090291,16/02/2022 14:34:50,1645022090252,1,16/02/2022 15:34:50,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,26,2,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,5000,250,
11,1645022092304,16/02/2022 14:34:52,1645022092252,1,16/02/2022 15:34:52,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,22,3,1,Screen 1,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,1,demonstration,2000,250,
12,1645022092652,16/02/2022 14:34:52,1645022092604,1,16/02/2022 15:34:52,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,22,3,2,Screen 2,advancementZone,response_keyboard_single,343,,,spacebar,1,0,1,0,,,,,1,demonstration,2000,250,
13,1645022093678,16/02/2022 14:34:53,1645022093602,1,16/02/2022 15:34:53,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,22,3,3,Screen 3,advancementZone,timelimit_screen,999,,,,,0,1,0,,,1,,1,demonstration,2000,250,
14,1645022093918,16/02/2022 14:34:53,1645022093852,1,16/02/2022 15:34:53,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,22,3,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,2000,250,
15,1645022097906,16/02/2022 14:34:57,1645022097852,1,16/02/2022 15:34:57,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,4,4,1,Screen 1,Zone1,timelimit_screen,4000,,,,,0,1,0,,,1,,1,demonstration,4000,250,
16,1645022098233,16/02/2022 14:34:58,1645022098173,1,16/02/2022 15:34:58,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,4,4,2,Screen 2,advancementZone,response_keyboard_single,311,,,spacebar,1,0,1,0,,,,,1,demonstration,4000,250,
17,1645022099217,16/02/2022 14:34:59,1645022099169,1,16/02/2022 15:34:59,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,4,4,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,4000,250,
18,1645022099467,16/02/2022 14:34:59,1645022099419,1,16/02/2022 15:34:59,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,4,4,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,4000,250,
19,1645022109475,16/02/2022 14:35:09,1645022109420,1,16/02/2022 15:35:09,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,10,5,1,Screen 1,Zone1,timelimit_screen,10000,,,,,0,1,0,,,1,,1,demonstration,10000,250,
20,1645022110045,16/02/2022 14:35:10,1645022109751,1,16/02/2022 15:35:09,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,10,5,2,Screen 2,advancementZone,response_keyboard_single,321.00000000000364,,,spacebar,1,0,1,0,,,,,1,demonstration,10000,250,
21,1645022110804,16/02/2022 14:35:10,1645022110736,1,16/02/2022 15:35:10,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,10,5,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,10000,250,
22,1645022111022,16/02/2022 14:35:11,1645022110986,1,16/02/2022 15:35:10,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,10,5,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,10000,250,
23,1645022120040,16/02/2022 14:35:20,1645022119985,1,16/02/2022 15:35:19,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,39,6,1,Screen 1,Zone1,timelimit_screen,9000,,,,,0,1,0,,,1,,1,demonstration,9000,250,
24,1645022120354,16/02/2022 14:35:20,1645022120305,1,16/02/2022 15:35:20,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,39,6,2,Screen 2,advancementZone,response_keyboard_single,315,,,spacebar,1,0,1,0,,,,,1,demonstration,9000,250,
25,1645022121352,16/02/2022 14:35:21,1645022121303,1,16/02/2022 15:35:21,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,39,6,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,9000,250,
26,1645022121603,16/02/2022 14:35:21,1645022121552,1,16/02/2022 15:35:21,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,39,6,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,9000,250,
27,1645022126605,16/02/2022 14:35:26,1645022126551,1,16/02/2022 15:35:26,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,16,7,1,Screen 1,Zone1,timelimit_screen,4998,,,,,0,1,0,,,1,,1,demonstration,5000,250,
28,1645022127079,16/02/2022 14:35:27,1645022126905,1,16/02/2022 15:35:26,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,16,7,2,Screen 2,advancementZone,response_keyboard_single,346,,,spacebar,1,0,1,0,,,,,1,demonstration,5000,250,
29,1645022127955,16/02/2022 14:35:27,1645022127903,1,16/02/2022 15:35:27,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,16,7,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,5000,250,
30,1645022128423,16/02/2022 14:35:28,1645022128153,1,16/02/2022 15:35:28,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,16,7,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,5000,250,
31,1645022137211,16/02/2022 14:35:37,1645022137154,1,16/02/2022 15:35:37,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,Zone1,timelimit_screen,9000,,,,,0,1,0,,,1,,1,demonstration,9000,250,
32,1645022137565,16/02/2022 14:35:37,1645022137527,1,16/02/2022 15:35:37,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,advancementZone,response_keyboard_single,364,,,spacebar,1,0,1,0,,,,,1,demonstration,9000,250,
33,1645022138580,16/02/2022 14:35:38,1645022138520,1,16/02/2022 15:35:38,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,9,8,3,Screen 3,advancementZone,timelimit_screen,999,,,,,0,1,0,,,1,,1,demonstration,9000,250,
34,1645022138815,16/02/2022 14:35:38,1645022138770,1,16/02/2022 15:35:38,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,9,8,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,9000,250,
35,1645022140833,16/02/2022 14:35:40,1645022140769,1,16/02/2022 15:35:40,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,2,9,1,Screen 1,Zone1,timelimit_screen,1999,,,,,0,1,0,,,1,,1,demonstration,2000,250,
36,1645022141332,16/02/2022 14:35:41,1645022141283,1,16/02/2022 15:35:41,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,2,9,2,Screen 2,advancementZone,response_keyboard_single,506,,,spacebar,1,0,1,0,,,,,1,demonstration,2000,250,
37,1645022142321,16/02/2022 14:35:42,1645022142270,1,16/02/2022 15:35:42,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,2,9,3,Screen 3,advancementZone,timelimit_screen,999,,,,,0,1,0,,,1,,1,demonstration,2000,250,
38,1645022142555,16/02/2022 14:35:42,1645022142520,1,16/02/2022 15:35:42,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,2,9,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,2000,250,
39,1645022152556,16/02/2022 14:35:52,1645022152521,1,16/02/2022 15:35:52,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,20,10,1,Screen 1,Zone1,timelimit_screen,10001,,,,,0,1,0,,,1,,1,demonstration,10000,250,
40,1645022152901,16/02/2022 14:35:52,1645022152853,1,16/02/2022 15:35:52,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,20,10,2,Screen 2,advancementZone,response_keyboard_single,324,,,spacebar,1,0,1,0,,,,,1,demonstration,10000,250,
41,1645022153884,16/02/2022 14:35:53,1645022153837,1,16/02/2022 15:35:53,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,20,10,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,10000,250,
42,1645022154136,16/02/2022 14:35:54,1645022154087,1,16/02/2022 15:35:54,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,20,10,5,end,Zone1,timelimit_screen,249,,,,,0,1,0,,,1,,1,demonstration,10000,250,
43,1645022157128,16/02/2022 14:35:57,1645022157086,1,16/02/2022 15:35:57,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,15,11,1,Screen 1,Zone1,timelimit_screen,3000,,,,,0,1,0,,,1,,1,demonstration,3000,250,
44,1645022157542,16/02/2022 14:35:57,1645022157498,1,16/02/2022 15:35:57,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,15,11,2,Screen 2,advancementZone,response_keyboard_single,407,,,spacebar,1,0,1,0,,,,,1,demonstration,3000,250,
45,1645022158536,16/02/2022 14:35:58,1645022158487,1,16/02/2022 15:35:58,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,15,11,3,Screen 3,advancementZone,timelimit_screen,1001,,,,,0,1,0,,,1,,1,demonstration,3000,250,
46,1645022158778,16/02/2022 14:35:58,1645022158737,1,16/02/2022 15:35:58,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,15,11,5,end,Zone1,timelimit_screen,249,,,,,0,1,0,,,1,,1,demonstration,3000,250,
47,1645022164791,16/02/2022 14:36:04,1645022164736,1,16/02/2022 15:36:04,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,37,12,1,Screen 1,Zone1,timelimit_screen,5999,,,,,0,1,0,,,1,,1,demonstration,6000,250,
48,1645022165119,16/02/2022 14:36:05,1645022165066,1,16/02/2022 15:36:05,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,37,12,2,Screen 2,advancementZone,response_keyboard_single,320.00000000001455,,,spacebar,1,0,1,0,,,,,1,demonstration,6000,250,
49,1645022166104,16/02/2022 14:36:06,1645022166053,1,16/02/2022 15:36:06,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,37,12,3,Screen 3,advancementZone,timelimit_screen,999,,,,,0,1,0,,,1,,1,demonstration,6000,250,
50,1645022166350,16/02/2022 14:36:06,1645022166303,1,16/02/2022 15:36:06,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,37,12,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,6000,250,
51,1645022172358,16/02/2022 14:36:12,1645022172304,1,16/02/2022 15:36:12,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,27,13,1,Screen 1,Zone1,timelimit_screen,6001,,,,,0,1,0,,,1,,1,demonstration,6000,250,
52,1645022172690,16/02/2022 14:36:12,1645022172652,1,16/02/2022 15:36:12,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,27,13,2,Screen 2,advancementZone,response_keyboard_single,340,,,spacebar,1,0,1,0,,,,,1,demonstration,6000,250,
53,1645022173696,16/02/2022 14:36:13,1645022173638,1,16/02/2022 15:36:13,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,27,13,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,6000,250,
54,1645022173931,16/02/2022 14:36:13,1645022173887,1,16/02/2022 15:36:13,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,27,13,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,6000,250,
55,1645022180938,16/02/2022 14:36:20,1645022180886,1,16/02/2022 15:36:20,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,31,14,1,Screen 1,Zone1,timelimit_screen,6998,,,,,0,1,0,,,1,,1,demonstration,7000,250,
56,1645022181251,16/02/2022 14:36:21,1645022181194,1,16/02/2022 15:36:21,73265,15,task-dt2v,,19496898,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x820,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,31,14,2,Screen 2,advancementZone,response_keyboard_single,299,,,spacebar,1,0,1,0,,,,,1,demonstration,7000,250,
