Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,timelimit,reset,
100,1645027444738,16/02/2022 16:04:04,1645027430309,1,16/02/2022 17:03:50,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,38,25,2,Screen 2,advancementZone,response_keyboard_single,331.20000000006985,,,spacebar,1,0,1,0,,,,,1,demonstration,8000,250,
101,1645027445721,16/02/2022 16:04:05,1645027431297,1,16/02/2022 17:03:51,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,38,25,3,Screen 3,advancementZone,timelimit_screen,999.4839999999967,,,,,0,1,0,,,1,,1,demonstration,8000,250,
102,1645027445958,16/02/2022 16:04:05,1645027431547,1,16/02/2022 17:03:51,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,38,25,5,end,Zone1,timelimit_screen,249.77000000001863,,,,,0,1,0,,,1,,1,demonstration,8000,250,
103,1645027450966,16/02/2022 16:04:10,1645027436543,1,16/02/2022 17:03:56,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,26,26,1,Screen 1,Zone1,timelimit_screen,4995.896999999997,,,,,0,1,0,,,1,,1,demonstration,5000,250,
104,1645027451293,16/02/2022 16:04:11,1645027436862,1,16/02/2022 17:03:56,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,26,26,2,Screen 2,advancementZone,response_keyboard_single,310,,,spacebar,1,0,1,0,,,,,1,demonstration,5000,250,
105,1645027452283,16/02/2022 16:04:12,1645027437859,1,16/02/2022 17:03:57,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,26,26,3,Screen 3,advancementZone,timelimit_screen,999.44200000001,,,,,0,1,0,,,1,,1,demonstration,5000,250,
106,1645027452530,16/02/2022 16:04:12,1645027438114,1,16/02/2022 17:03:58,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,26,26,5,end,Zone1,timelimit_screen,249.4560000000056,,,,,0,1,0,,,1,,1,demonstration,5000,250,
107,1645027457526,16/02/2022 16:04:17,1645027443099,1,16/02/2022 17:04:03,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,36,27,1,Screen 1,Zone1,timelimit_screen,4996.165999999997,,,,,0,1,0,,,1,,1,demonstration,5000,250,
108,1645027457917,16/02/2022 16:04:17,1645027443488,1,16/02/2022 17:04:03,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,36,27,2,Screen 2,advancementZone,response_keyboard_single,378.39999999990687,,,spacebar,1,0,1,0,,,,,1,demonstration,5000,250,
109,1645027458917,16/02/2022 16:04:18,1645027444481,1,16/02/2022 17:04:04,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,36,27,3,Screen 3,advancementZone,timelimit_screen,999.4780000000028,,,,,0,1,0,,,1,,1,demonstration,5000,250,
110,1645027459152,16/02/2022 16:04:19,1645027444731,1,16/02/2022 17:04:04,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,36,27,5,end,Zone1,timelimit_screen,249.97099999999045,,,,,0,1,0,,,1,,1,demonstration,5000,250,
111,1645027467157,16/02/2022 16:04:27,1645027452725,1,16/02/2022 17:04:12,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,8,28,1,Screen 1,Zone1,timelimit_screen,7993.251000000018,,,,,0,1,0,,,1,,1,demonstration,8000,250,
112,1645027467535,16/02/2022 16:04:27,1645027453114,1,16/02/2022 17:04:13,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,8,28,2,Screen 2,advancementZone,response_keyboard_single,380.19999999995343,,,spacebar,1,0,1,0,,,,,1,demonstration,8000,250,
113,1645027468543,16/02/2022 16:04:28,1645027454107,1,16/02/2022 17:04:14,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,8,28,3,Screen 3,advancementZone,timelimit_screen,999.4550000000163,,,,,0,1,0,,,1,,1,demonstration,8000,250,
114,1645027468809,16/02/2022 16:04:28,1645027454356,1,16/02/2022 17:04:14,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,8,28,5,end,Zone1,timelimit_screen,249.79199999998673,,,,,0,1,0,,,1,,1,demonstration,8000,250,
115,1645027471778,16/02/2022 16:04:31,1645027457354,1,16/02/2022 17:04:17,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,15,29,1,Screen 1,Zone1,timelimit_screen,2997.545000000013,,,,,0,1,0,,,1,,1,demonstration,3000,250,
116,1645027472227,16/02/2022 16:04:32,1645027457807,1,16/02/2022 17:04:17,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,15,29,2,Screen 2,advancementZone,response_keyboard_single,442.70000000006985,,,spacebar,1,0,1,0,,,,,1,demonstration,3000,250,
117,1645027473231,16/02/2022 16:04:33,1645027458803,1,16/02/2022 17:04:18,73265,15,task-5too,,19500388,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1280x720,1280x601,Part 1 completed,PVT-2,9,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,15,29,3,Screen 3,advancementZone,timelimit_screen,999.5080000000016,,,,,0,1,0,,,1,,1,demonstration,3000,250,
