Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,match,phase,correct_resp,prop_correct,accuracy_color_trial,minutes
1,1645127471204,17/02/2022 19:51:11,1645127471079,1,17/02/2022 20:51:11,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,19568,,,,,instructions,0,19573,0.0-0.0,,,,,,,
2,1645127471298,17/02/2022 19:51:11,1645127471186,1,17/02/2022 20:51:11,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,19681,0.0-1.0-0.0,,,,,,,
3,1645127472726,17/02/2022 19:51:12,1645127472691,1,17/02/2022 20:51:12,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,1062,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,2,21185,0.0-1.0-1.0,,,test,,-0.175,,0.026866666666666667
4,1645127472836,17/02/2022 19:51:12,1645127472796,1,17/02/2022 20:51:12,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,21291,0.0-1.0-0.1,,,,,,,
5,1645127474345,17/02/2022 19:51:14,1645127474302,1,17/02/2022 20:51:14,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,800,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,4,22796,0.0-1.0-1.1,,,test,,-0.7,,0.05371666666666667
6,1645127474454,17/02/2022 19:51:14,1645127474407,1,17/02/2022 20:51:14,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,22901,0.0-1.1-0.2,,,,,,,
7,1645127475955,17/02/2022 19:51:15,1645127475912,1,17/02/2022 20:51:15,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,774,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,6,24406,0.0-1.1-1.2,,,test,,,,0.08055
8,1645127476042,17/02/2022 19:51:16,1645127476016,1,17/02/2022 20:51:16,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,24511,0.0-1.1-0.3,,,,,,,
9,1645127477574,17/02/2022 19:51:17,1645127477521,1,17/02/2022 20:51:17,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,8,26016,0.0-1.1-1.3,,,test,,1.05,,0.10736666666666667
10,1645127477761,17/02/2022 19:51:17,1645127477726,1,17/02/2022 20:51:17,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,9,26221,0.0-1.1-2.3-0.3,,,,,,,
11,1645127477870,17/02/2022 19:51:17,1645127477831,1,17/02/2022 20:51:17,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,10,26326,0.0-1.2-0.4,,,,,,,
12,1645127479389,17/02/2022 19:51:19,1645127479348,1,17/02/2022 20:51:19,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,1225,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,11,27843,0.0-1.2-1.4,,,test,,0.5599999999999999,,0.13781666666666667
13,1645127479499,17/02/2022 19:51:19,1645127479452,1,17/02/2022 20:51:19,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,12,27947,0.0-1.2-0.5,,,,,,,
14,1645127480992,17/02/2022 19:51:20,1645127480957,1,17/02/2022 20:51:20,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,930,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,13,29451,0.0-1.2-1.5,,,test,,0.5,,0.16463333333333333
15,1645127481107,17/02/2022 19:51:21,1645127481061,1,17/02/2022 20:51:21,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,14,29556,0.0-1.3-0.6,,,,,,,
16,1645127482609,17/02/2022 19:51:22,1645127482567,1,17/02/2022 20:51:22,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,634,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,15,31061,0.0-1.3-1.6,,,test,,0.4666666666666667,,0.19145
17,1645127482704,17/02/2022 19:51:22,1645127482671,1,17/02/2022 20:51:22,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,16,31166,0.0-1.3-0.7,,,,,,,
18,1645127484219,17/02/2022 19:51:24,1645127484176,1,17/02/2022 20:51:24,73265,15,task-mxe3,,19549994,BLIND,5789048,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x862,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,676.9999999999964,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,17,32671,0.0-1.3-1.7,,,test,,0.4454545454545455,,0.21828333333333333
1,1647900570625,21/03/2022 22:09:30,1647900567889,1,21/03/2022 23:09:27,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,26518.800000071526,,,,,instructions,0,26526,0.0-0.0,,,,,,,
2,1647900570874,21/03/2022 22:09:30,1647900568012,1,21/03/2022 23:09:28,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,26650,0.0-1.0-0.0,,,,,,,
3,1647900572198,21/03/2022 22:09:32,1647900569516,1,21/03/2022 23:09:29,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,1238.1999999284744,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,2,28153,0.0-1.0-1.0,,,test,,-0.175,,0.027116666666666667
4,1647900572300,21/03/2022 22:09:32,1647900569620,1,21/03/2022 23:09:29,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,28258,0.0-1.0-0.1,,,,,,,
5,1647900573776,21/03/2022 22:09:33,1647900571125,1,21/03/2022 23:09:31,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,508.1999999284744,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,4,29762,0.0-1.0-1.1,,,test,,-0.7,,0.05393333333333333
6,1647900573886,21/03/2022 22:09:33,1647900571229,1,21/03/2022 23:09:31,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,29866,0.0-1.1-0.2,,,,,,,
7,1647900575384,21/03/2022 22:09:35,1647900572732,1,21/03/2022 23:09:32,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,6,31369,0.0-1.1-1.2,,,test,,,,0.08071666666666667
8,1647900575587,21/03/2022 22:09:35,1647900572935,1,21/03/2022 23:09:32,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,7,31573,0.0-1.1-2.2-0.2,,,,,,,
9,1647900575694,21/03/2022 22:09:35,1647900573038,1,21/03/2022 23:09:33,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,8,31676,0.0-1.1-0.3,,,,,,,
10,1647900577195,21/03/2022 22:09:37,1647900574543,1,21/03/2022 23:09:34,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,9,33180,0.0-1.1-1.3,,,test,,0.4666666666666666,,0.1109
11,1647900577398,21/03/2022 22:09:37,1647900574746,1,21/03/2022 23:09:34,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,10,33384,0.0-1.1-2.3-0.3,,,,,,,
12,1647900577507,21/03/2022 22:09:37,1647900574849,1,21/03/2022 23:09:34,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,33487,0.0-1.2-0.4,,,,,,,
13,1647900579008,21/03/2022 22:09:39,1647900576352,1,21/03/2022 23:09:36,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,418.60000002384186,/task/320041/5/asset/key.png,,,j,image-keyboard-response,12,34990,0.0-1.2-1.4,,,test,,0.2333333333333333,,0.14105
14,1647900579211,21/03/2022 22:09:39,1647900576555,1,21/03/2022 23:09:36,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,13,35193,0.0-1.2-2.4-0.4,,,,,,,
15,1647900579320,21/03/2022 22:09:39,1647900576657,1,21/03/2022 23:09:36,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,14,35295,0.0-1.2-0.5,,,,,,,
16,1647900580825,21/03/2022 22:09:40,1647900578159,1,21/03/2022 23:09:38,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,15,36797,0.0-1.2-1.5,,,test,,0.15555555555555556,,0.17116666666666666
17,1647900581013,21/03/2022 22:09:41,1647900578362,1,21/03/2022 23:09:38,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,16,37000,0.0-1.2-2.5-0.5,,,,,,,
18,1647900581123,21/03/2022 22:09:41,1647900578466,1,21/03/2022 23:09:38,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,17,37104,0.0-1.3-0.6,,,,,,,
19,1647900582625,21/03/2022 22:09:42,1647900579969,1,21/03/2022 23:09:39,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,1255.6000000238419,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,18,38606,0.0-1.3-1.6,,,test,,0.17500000000000002,,0.20133333333333334
20,1647900582818,21/03/2022 22:09:42,1647900580072,1,21/03/2022 23:09:40,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,19,38710,0.0-1.3-0.7,,,,,,,
21,1647900584236,21/03/2022 22:09:44,1647900581574,1,21/03/2022 23:09:41,73265,15,task-mxe3,,20636036,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,771.1000000238419,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,20,40212,0.0-1.3-1.7,,,test,,0.19999999999999998,,0.22808333333333333
1,1647711219265,19/03/2022 17:33:39,1647711219093,1,19/03/2022 18:33:39,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,279172,,,,,instructions,0,279197,0.0-0.0,,,,,,,
2,1647711219349,19/03/2022 17:33:39,1647711219207,1,19/03/2022 18:33:39,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,279315,0.0-1.0-0.0,,,,,,,
3,1647711220838,19/03/2022 17:33:40,1647711220713,1,19/03/2022 18:33:40,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,639,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,2,280819,0.0-1.0-1.0,,,test,,-0.175,,0.027
4,1647711220917,19/03/2022 17:33:40,1647711220821,1,19/03/2022 18:33:40,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,280929,0.0-1.0-0.1,,,,,,,
5,1647711222453,19/03/2022 17:33:42,1647711222327,1,19/03/2022 18:33:42,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,4,282435,0.0-1.0-1.1,,,test,,-0.35,,0.0539
6,1647711222579,19/03/2022 17:33:42,1647711222433,1,19/03/2022 18:33:42,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,282541,0.0-1.1-0.2,,,,,,,
7,1647711224035,19/03/2022 17:33:44,1647711223938,1,19/03/2022 18:33:43,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,634,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,6,284046,0.0-1.1-1.2,,,test,,,,0.08075
8,1647711224142,19/03/2022 17:33:44,1647711224043,1,19/03/2022 18:33:44,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,284151,0.0-1.1-0.3,,,,,,,
9,1647711225660,19/03/2022 17:33:45,1647711225550,1,19/03/2022 18:33:45,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,914,/task/320041/5/asset/glass.jpg,,,j,image-keyboard-response,8,285657,0.0-1.1-1.3,,,test,,1.05,,0.1076
10,1647711225754,19/03/2022 17:33:45,1647711225656,1,19/03/2022 18:33:45,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,9,285764,0.0-1.2-0.4,,,,,,,
11,1647711227271,19/03/2022 17:33:47,1647711227177,1,19/03/2022 18:33:47,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,428,/task/320041/5/asset/glass.jpg,,,j,image-keyboard-response,10,287284,0.0-1.2-1.4,,,test,,0.7,,0.13473333333333334
12,1647711227379,19/03/2022 17:33:47,1647711227283,1,19/03/2022 18:33:47,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,287391,0.0-1.2-0.5,,,,,,,
13,1647711229140,19/03/2022 17:33:49,1647711228790,1,19/03/2022 18:33:48,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,318,/task/320041/5/asset/glass.jpg,,,j,image-keyboard-response,12,288897,0.0-1.2-1.5,,,test,,0.5833333333333334,,0.16161666666666666
14,1647711229352,19/03/2022 17:33:49,1647711228896,1,19/03/2022 18:33:48,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,289003,0.0-1.3-0.6,,,,,,,
15,1647711230499,19/03/2022 17:33:50,1647711230401,1,19/03/2022 18:33:50,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,777,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,14,290508,0.0-1.3-1.6,,,test,,0.525,,0.18846666666666667
16,1647711230599,19/03/2022 17:33:50,1647711230506,1,19/03/2022 18:33:50,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,290614,0.0-1.3-0.7,,,,,,,
17,1647711232118,19/03/2022 17:33:52,1647711232021,1,19/03/2022 18:33:52,73265,15,task-mxe3,,20561664,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,421,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,16,292129,0.0-1.3-1.7,,,test,,0.49000000000000005,,0.21546666666666667
1,1647702373474,19/03/2022 15:06:13,1647702372461,1,19/03/2022 16:06:12,73265,15,task-mxe3,,20558886,BLIND,6077360,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1536x864,1536x754,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,25696,,,,,instructions,0,25702,0.0-0.0,,,,,,,
2,1647702373575,19/03/2022 15:06:13,1647702372565,1,19/03/2022 16:06:12,73265,15,task-mxe3,,20558886,BLIND,6077360,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1536x864,1536x754,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,25808,0.0-1.0-0.0,,,,,,,
