Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,match,phase,correct_resp,prop_correct,accuracy_color_trial,minutes
1,1644954919406,15/02/2022 19:55:19,1644954919263,1,15/02/2022 20:55:19,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,53357,,,,,instructions,0,53360,0.0-0.0,,,,,,,
2,1644954919500,15/02/2022 19:55:19,1644954919369,1,15/02/2022 20:55:19,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,53467,0.0-1.0-0.0,,,,,,,
3,1644954920968,15/02/2022 19:55:20,1644954920876,1,15/02/2022 20:55:20,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,2,54973,0.0-1.0-1.0,,,test,,0,,0.0269
4,1644954921062,15/02/2022 19:55:21,1644954920981,1,15/02/2022 20:55:20,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,55079,0.0-1.0-0.1,,,,,,,
5,1644954922552,15/02/2022 19:55:22,1644954922486,1,15/02/2022 20:55:22,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,4,56583,0.0-1.0-1.1,,,test,,0,,0.053733333333333334
6,1644954922646,15/02/2022 19:55:22,1644954922592,1,15/02/2022 20:55:22,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,56690,0.0-1.1-0.2,,,,,,,
7,1644954924163,15/02/2022 19:55:24,1644954924098,1,15/02/2022 20:55:24,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,684,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,6,58196,0.0-1.1-1.2,,,test,,,,0.0806
8,1644954924256,15/02/2022 19:55:24,1644954924204,1,15/02/2022 20:55:24,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,58301,0.0-1.1-0.3,,,,,,,
9,1644954925772,15/02/2022 19:55:25,1644954925710,1,15/02/2022 20:55:25,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,433,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,8,59808,0.0-1.1-1.3,,,test,,0.7,,0.10746666666666667
10,1644954925866,15/02/2022 19:55:25,1644954925815,1,15/02/2022 20:55:25,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,9,59913,0.0-1.2-0.4,,,,,,,
11,1644954927381,15/02/2022 19:55:27,1644954927322,1,15/02/2022 20:55:27,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,388,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,10,61419,0.0-1.2-1.4,,,test,,0.525,,0.13433333333333333
12,1644954927475,15/02/2022 19:55:27,1644954927427,1,15/02/2022 20:55:27,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,61524,0.0-1.2-0.5,,,,,,,
13,1644954928991,15/02/2022 19:55:28,1644954928932,1,15/02/2022 20:55:28,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,751,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,12,63029,0.0-1.2-1.5,,,test,,0.4666666666666666,,0.16116666666666668
14,1644954929085,15/02/2022 19:55:29,1644954929037,1,15/02/2022 20:55:29,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,63135,0.0-1.3-0.6,,,,,,,
15,1644954930632,15/02/2022 19:55:30,1644954930543,1,15/02/2022 20:55:30,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,582,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,14,64640,0.0-1.3-1.6,,,test,,0.4375,,0.18801666666666667
16,1644954930710,15/02/2022 19:55:30,1644954930647,1,15/02/2022 20:55:30,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,64745,0.0-1.3-0.7,,,,,,,
17,1644954932220,15/02/2022 19:55:32,1644954932151,1,15/02/2022 20:55:32,73265,15,task-onds,,19475862,BLIND,5768964,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x848,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,947,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,16,66248,0.0-1.3-1.7,,,test,,0.42000000000000004,,0.21481666666666666
1,1646742683281,08/03/2022 12:31:23,1646742683161,1,08/03/2022 13:31:23,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,13088,,,,,instructions,0,13093,0.0-0.0,,,,,,,
2,1646742683367,08/03/2022 12:31:23,1646742683273,1,08/03/2022 13:31:23,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,13205,0.0-1.0-0.0,,,,,,,
3,1646742684826,08/03/2022 12:31:24,1646742684784,1,08/03/2022 13:31:24,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,663,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,2,14716,0.0-1.0-1.0,,,test,,-0.175,,0.02705
4,1646742684938,08/03/2022 12:31:24,1646742684889,1,08/03/2022 13:31:24,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,14822,0.0-1.0-0.1,,,,,,,
5,1646742686451,08/03/2022 12:31:26,1646742686395,1,08/03/2022 13:31:26,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,899,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,4,16327,0.0-1.0-1.1,,,test,,-0.7,,0.0539
6,1646742686544,08/03/2022 12:31:26,1646742686501,1,08/03/2022 13:31:26,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,16434,0.0-1.1-0.2,,,,,,,
7,1646742688053,08/03/2022 12:31:28,1646742688007,1,08/03/2022 13:31:28,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,6,17940,0.0-1.1-1.2,,,test,,,,0.08076666666666667
8,1646742688498,08/03/2022 12:31:28,1646742688213,1,08/03/2022 13:31:28,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,7,18146,0.0-1.1-2.2-0.2,,,,,,,
9,1646742688583,08/03/2022 12:31:28,1646742688318,1,08/03/2022 13:31:28,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,8,18251,0.0-1.1-0.3,,,,,,,
10,1646742689860,08/03/2022 12:31:29,1646742689823,1,08/03/2022 13:31:29,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,1026,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,9,19755,0.0-1.1-1.3,,,test,,0.4666666666666666,,0.11103333333333333
11,1646742690063,08/03/2022 12:31:30,1646742690029,1,08/03/2022 13:31:30,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,10,19962,0.0-1.1-2.3-0.3,,,,,,,
12,1646742690162,08/03/2022 12:31:30,1646742690134,1,08/03/2022 13:31:30,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,20067,0.0-1.2-0.4,,,,,,,
13,1646742691684,08/03/2022 12:31:31,1646742691641,1,08/03/2022 13:31:31,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,1433,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,12,21573,0.0-1.2-1.4,,,test,,0.35000000000000003,,0.14133333333333334
14,1646742691777,08/03/2022 12:31:31,1646742691746,1,08/03/2022 13:31:31,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,21679,0.0-1.2-0.5,,,,,,,
15,1646742693301,08/03/2022 12:31:33,1646742693253,1,08/03/2022 13:31:33,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,551,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,14,23185,0.0-1.2-1.5,,,test,,0.35,,0.1682
16,1646742693402,08/03/2022 12:31:33,1646742693362,1,08/03/2022 13:31:33,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,23295,0.0-1.3-0.6,,,,,,,
17,1646742694918,08/03/2022 12:31:34,1646742694868,1,08/03/2022 13:31:34,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,842,/task/320041/5/asset/glass.jpg,,,j,image-keyboard-response,16,24800,0.0-1.3-1.6,,,test,,0.35,,0.19511666666666666
18,1646742695021,08/03/2022 12:31:35,1646742694973,1,08/03/2022 13:31:34,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,17,24906,0.0-1.3-0.7,,,,,,,
19,1646742696521,08/03/2022 12:31:36,1646742696479,1,08/03/2022 13:31:36,73265,15,task-onds,,20186144,BLIND,5972970,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,1302,/task/320041/5/asset/pear.jpg,,,j,image-keyboard-response,18,26411,0.0-1.3-1.7,,,test,,0.35000000000000003,,0.22196666666666667
1,1646861470247,09/03/2022 21:31:10,1646861470358,1,09/03/2022 22:31:10,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,7829.600000023842,,,,,instructions,0,7836,0.0-0.0,,,,,,,
2,1646861470348,09/03/2022 21:31:10,1646861470469,1,09/03/2022 22:31:10,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,7946,0.0-1.0-0.0,,,,,,,
3,1646861471813,09/03/2022 21:31:11,1646861471979,1,09/03/2022 22:31:11,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,2,9456,0.0-1.0-1.0,,,test,,0,,0.027016666666666668
4,1646861471917,09/03/2022 21:31:11,1646861472086,1,09/03/2022 22:31:12,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,9564,0.0-1.0-0.1,,,,,,,
5,1646861473414,09/03/2022 21:31:13,1646861473588,1,09/03/2022 22:31:13,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,4,11066,0.0-1.0-1.1,,,test,,0,,0.05383333333333333
6,1646861473518,09/03/2022 21:31:13,1646861473695,1,09/03/2022 22:31:13,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,11173,0.0-1.1-0.2,,,,,,,
7,1646861475070,09/03/2022 21:31:15,1646861475199,1,09/03/2022 22:31:15,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,904.1000000238419,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,6,12677,0.0-1.1-1.2,,,test,,,,0.08068333333333333
8,1646861475145,09/03/2022 21:31:15,1646861475305,1,09/03/2022 22:31:15,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,12783,0.0-1.1-0.3,,,,,,,
9,1646861476623,09/03/2022 21:31:16,1646861476809,1,09/03/2022 22:31:16,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,823.2999999523163,/task/320041/5/asset/glass.jpg,,,j,image-keyboard-response,8,14286,0.0-1.1-1.3,,,test,,0.7,,0.10751666666666666
10,1646861476730,09/03/2022 21:31:16,1646861476916,1,09/03/2022 22:31:16,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,9,14394,0.0-1.2-0.4,,,,,,,
11,1646861478248,09/03/2022 21:31:18,1646861478433,1,09/03/2022 22:31:18,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,10,15911,0.0-1.2-1.4,,,test,,0.35,,0.13458333333333333
12,1646861478468,09/03/2022 21:31:18,1646861478647,1,09/03/2022 22:31:18,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,11,16125,0.0-1.2-2.4-0.4,,,,,,,
13,1646861478561,09/03/2022 21:31:18,1646861478754,1,09/03/2022 22:31:18,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,12,16232,0.0-1.2-0.5,,,,,,,
14,1646861480092,09/03/2022 21:31:20,1646861480271,1,09/03/2022 22:31:20,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,1117.300000011921,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,13,17749,0.0-1.2-1.5,,,test,,0.3,,0.16521666666666668
15,1646861480186,09/03/2022 21:31:20,1646861480379,1,09/03/2022 22:31:20,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,14,17857,0.0-1.3-0.6,,,,,,,
16,1646861481710,09/03/2022 21:31:21,1646861481896,1,09/03/2022 22:31:21,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,1012.8000000119209,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,15,19374,0.0-1.3-1.6,,,test,,0.3111111111111111,,0.1923
17,1646861481820,09/03/2022 21:31:21,1646861482003,1,09/03/2022 22:31:22,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,16,19481,0.0-1.3-0.7,,,,,,,
18,1646861483325,09/03/2022 21:31:23,1646861483505,1,09/03/2022 22:31:23,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,17,20983,0.0-1.3-1.7,,,test,,0.2545454545454545,,0.21911666666666665
19,1646861483531,09/03/2022 21:31:23,1646861483719,1,09/03/2022 22:31:23,73265,15,task-onds,,20249750,BLIND,5973327,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x937,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,18,21197,0.0-1.3-2.7-0.7,,,,,,,
1,1646775903813,08/03/2022 21:45:03,1646775904260,1,08/03/2022 22:45:04,73265,15,task-onds,,20211652,BLIND,5974554,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x792,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,19522.39999985695,,,,,instructions,0,19530,0.0-0.0,,,,,,,
2,1646775903903,08/03/2022 21:45:03,1646775904404,1,08/03/2022 22:45:04,73265,15,task-onds,,20211652,BLIND,5974554,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x792,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,19676,0.0-1.0-0.0,,,,,,,
3,1646775905376,08/03/2022 21:45:05,1646775905910,1,08/03/2022 22:45:05,73265,15,task-onds,,20211652,BLIND,5974554,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x792,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,953.7000000476837,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,2,21183,0.0-1.0-1.0,,,test,,-0.175,,0.027533333333333333
4,1646775905485,08/03/2022 21:45:05,1646775906013,1,08/03/2022 22:45:06,73265,15,task-onds,,20211652,BLIND,5974554,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x792,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,21286,0.0-1.0-0.1,,,,,,,
