Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,match,phase,correct_resp,prop_correct,accuracy_color_trial,minutes
10,1647346148593,15/03/2022 12:09:08,1647346148189,1,15/03/2022 13:09:08,73265,15,task-nzlp,,20399748,BLIND,6038054,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,9,9795,0.0-1.0-0.4,,,,,,,
11,1647346149823,15/03/2022 12:09:09,1647346149696,1,15/03/2022 13:09:09,73265,15,task-nzlp,,20399748,BLIND,6038054,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/white.png,,,,image-keyboard-response,10,11301,0.0-1.0-1.4,,,test,,0.5777777777777778,1,0.13445
12,1647346149921,15/03/2022 12:09:09,1647346149800,1,15/03/2022 13:09:09,73265,15,task-nzlp,,20399748,BLIND,6038054,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,11406,0.0-1.0-0.5,,,,,,,
13,1647346151433,15/03/2022 12:09:11,1647346151305,1,15/03/2022 13:09:11,73265,15,task-nzlp,,20399748,BLIND,6038054,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/black.png,,,,image-keyboard-response,12,12911,0.0-1.0-1.5,,,test,,0.5909090909090909,1,0.16126666666666667
14,1647346151532,15/03/2022 12:09:11,1647346151409,1,15/03/2022 13:09:11,73265,15,task-nzlp,,20399748,BLIND,6038054,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,13015,0.0-1.0-0.6,,,,,,,
15,1647346153042,15/03/2022 12:09:13,1647346152917,1,15/03/2022 13:09:12,73265,15,task-nzlp,,20399748,BLIND,6038054,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,468.5,/task/320040/6/asset/black.png,,,,image-keyboard-response,14,14522,0.0-1.0-1.6,,1,test, ,0.6,1,0.18813333333333335
16,1647346153142,15/03/2022 12:09:13,1647346153023,1,15/03/2022 13:09:13,73265,15,task-nzlp,,20399748,BLIND,6038054,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,14629,0.0-1.0-0.7,,,,,,,
17,1647346154657,15/03/2022 12:09:14,1647346154527,1,15/03/2022 13:09:14,73265,15,task-nzlp,,20399748,BLIND,6038054,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/white.png,,,,image-keyboard-response,16,16133,0.0-1.0-1.7,,,test,,0.6066666666666667,1,0.21496666666666667
1,1647202985547,13/03/2022 20:23:05,1647202985426,1,13/03/2022 21:23:05,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,16560,,,,,instructions,0,16562,0.0-0.0,,,,,,,
2,1647202985649,13/03/2022 20:23:05,1647202985532,1,13/03/2022 21:23:05,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,16668,0.0-1.0-0.0,,,,,,,
3,1647202987129,13/03/2022 20:23:07,1647202987042,1,13/03/2022 21:23:07,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/pink.png,,,,image-keyboard-response,2,18176,0.0-1.0-1.0,,1,test, ,0,,0.026933333333333333
4,1647202987232,13/03/2022 20:23:07,1647202987150,1,13/03/2022 21:23:07,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,18285,0.0-1.0-0.1,,,,,,,
5,1647202988722,13/03/2022 20:23:08,1647202988658,1,13/03/2022 21:23:08,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,422,/task/320040/6/asset/pink.png,,,,image-keyboard-response,4,19794,0.0-1.0-1.1,,1,test, ,0.43333333333333335,1,0.05386666666666667
6,1647202988844,13/03/2022 20:23:08,1647202988767,1,13/03/2022 21:23:08,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,19902,0.0-1.0-0.2,,,,,,,
7,1647202990353,13/03/2022 20:23:10,1647202990276,1,13/03/2022 21:23:10,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,408,/task/320040/6/asset/pink.png,,,,image-keyboard-response,6,21411,0.0-1.0-1.2,,1,test, ,0.52,1,0.08083333333333333
8,1647202990444,13/03/2022 20:23:10,1647202990383,1,13/03/2022 21:23:10,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,21519,0.0-1.0-0.3,,,,,,,
9,1647202991963,13/03/2022 20:23:11,1647202991892,1,13/03/2022 21:23:11,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,426,/task/320040/6/asset/pink.png,,,,image-keyboard-response,8,23027,0.0-1.0-1.3,,1,test, ,0.5571428571428572,1,0.10776666666666666
10,1647202992061,13/03/2022 20:23:12,1647202992001,1,13/03/2022 21:23:12,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,9,23136,0.0-1.0-0.4,,,,,,,
11,1647202993577,13/03/2022 20:23:13,1647202993510,1,13/03/2022 21:23:13,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,410,/task/320040/6/asset/pink.png,,,,image-keyboard-response,10,24645,0.0-1.0-1.4,,1,test, ,0.5777777777777778,1,0.13473333333333334
12,1647202993683,13/03/2022 20:23:13,1647202993618,1,13/03/2022 21:23:13,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,24754,0.0-1.0-0.5,,,,,,,
13,1647202995198,13/03/2022 20:23:15,1647202995128,1,13/03/2022 21:23:15,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,439,/task/320040/6/asset/pink.png,,,,image-keyboard-response,12,26263,0.0-1.0-1.5,,1,test, ,0.5909090909090909,1,0.1617
14,1647202995291,13/03/2022 20:23:15,1647202995236,1,13/03/2022 21:23:15,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,26371,0.0-1.0-0.6,,,,,,,
15,1647202996816,13/03/2022 20:23:16,1647202996745,1,13/03/2022 21:23:16,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/red.png,,,,image-keyboard-response,14,27881,0.0-1.0-1.6,,,test,,0.6,1,0.18865
16,1647202996909,13/03/2022 20:23:16,1647202996853,1,13/03/2022 21:23:16,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,27989,0.0-1.0-0.7,,,,,,,
17,1647202998440,13/03/2022 20:23:18,1647202998362,1,13/03/2022 21:23:18,73265,15,task-nzlp,,20348556,BLIND,6028207,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,820x1180,1180x713,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,795,/task/320040/6/asset/red.png,,,,image-keyboard-response,16,29497,0.0-1.0-1.7,,1,test, ,0.6066666666666667,1,0.2156
1,1646741913452,08/03/2022 12:18:33,1646741913648,1,08/03/2022 13:18:33,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,3334.2000000029802,,,,,instructions,0,3339,0.0-0.0,,,,,,,
2,1646741913544,08/03/2022 12:18:33,1646741913764,1,08/03/2022 13:18:33,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,3456,0.0-1.0-0.0,,,,,,,
3,1646741915014,08/03/2022 12:18:35,1646741915282,1,08/03/2022 13:18:35,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/blue.png,,,,image-keyboard-response,2,4972,0.0-1.0-1.0,,1,test, ,0,,0.02725
4,1646741915106,08/03/2022 12:18:35,1646741915388,1,08/03/2022 13:18:35,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,5079,0.0-1.0-0.1,,,,,,,
5,1646741916625,08/03/2022 12:18:36,1646741916902,1,08/03/2022 13:18:36,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,458.90000000596046,/task/320040/6/asset/blue.png,,,,image-keyboard-response,4,6593,0.0-1.0-1.1,,1,test, ,0.43333333333333335,1,0.05425
6,1646741916736,08/03/2022 12:18:36,1646741917009,1,08/03/2022 13:18:37,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,6701,0.0-1.0-0.2,,,,,,,
7,1646741918235,08/03/2022 12:18:38,1646741918519,1,08/03/2022 13:18:38,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,385.20000000298023,/task/320040/6/asset/blue.png,,,,image-keyboard-response,6,8211,0.0-1.0-1.2,,1,test, ,0.52,1,0.0812
8,1646741918352,08/03/2022 12:18:38,1646741918628,1,08/03/2022 13:18:38,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,8320,0.0-1.0-0.3,,,,,,,
9,1646741919884,08/03/2022 12:18:39,1646741920144,1,08/03/2022 13:18:40,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,388,/task/320040/6/asset/blue.png,,,,image-keyboard-response,8,9836,0.0-1.0-1.3,,1,test, ,0.5571428571428572,1,0.10828333333333333
10,1646741919986,08/03/2022 12:18:39,1646741920254,1,08/03/2022 13:18:40,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,9,9946,0.0-1.0-0.4,,,,,,,
11,1646741921587,08/03/2022 12:18:41,1646741921759,1,08/03/2022 13:18:41,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,344.29999999701977,/task/320040/6/asset/blue.png,,,,image-keyboard-response,10,11451,0.0-1.0-1.4,,1,test, ,0.5777777777777778,1,0.1352
12,1646741921690,08/03/2022 12:18:41,1646741921867,1,08/03/2022 13:18:41,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,11559,0.0-1.0-0.5,,,,,,,
13,1646741923115,08/03/2022 12:18:43,1646741923383,1,08/03/2022 13:18:43,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,421.6000000089407,/task/320040/6/asset/blue.png,,,,image-keyboard-response,12,13074,0.0-1.0-1.5,,1,test, ,0.5909090909090909,1,0.16226666666666667
14,1646741923211,08/03/2022 12:18:43,1646741923488,1,08/03/2022 13:18:43,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,13180,0.0-1.0-0.6,,,,,,,
15,1646741924712,08/03/2022 12:18:44,1646741925001,1,08/03/2022 13:18:45,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,568.9000000059605,/task/320040/6/asset/blue.png,,,,image-keyboard-response,14,14693,0.0-1.0-1.6,,1,test, ,0.6,1,0.18923333333333334
16,1646741924871,08/03/2022 12:18:44,1646741925110,1,08/03/2022 13:18:45,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,14801,0.0-1.0-0.7,,,,,,,
17,1646741926351,08/03/2022 12:18:46,1646741926623,1,08/03/2022 13:18:46,73265,15,task-nzlp,,20185649,BLIND,5972827,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x801,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/black.png,,,,image-keyboard-response,16,16314,0.0-1.0-1.7,,,test,,0.6066666666666667,1,0.21626666666666666
1,1646737380484,08/03/2022 11:03:00,1646737380314,1,08/03/2022 12:03:00,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,27152.69999998808,,,,,instructions,0,27163,0.0-0.0,,,,,,,
2,1646737380567,08/03/2022 11:03:00,1646737380431,1,08/03/2022 12:03:00,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,27281,0.0-1.0-0.0,,,,,,,
3,1646737382044,08/03/2022 11:03:02,1646737381936,1,08/03/2022 12:03:01,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/yellow.png,,,,image-keyboard-response,2,28785,0.0-1.0-1.0,,1,test, ,0,,0.02705
4,1646737382138,08/03/2022 11:03:02,1646737382039,1,08/03/2022 12:03:02,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,28889,0.0-1.0-0.1,,,,,,,
5,1646737383649,08/03/2022 11:03:03,1646737383542,1,08/03/2022 12:03:03,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,535.4000000059605,/task/320040/6/asset/yellow.png,,,,image-keyboard-response,4,30392,0.0-1.0-1.1,,1,test, ,0.43333333333333335,1,0.053816666666666665
6,1646737383750,08/03/2022 11:03:03,1646737383645,1,08/03/2022 12:03:03,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,30494,0.0-1.0-0.2,,,,,,,
7,1646737385277,08/03/2022 11:03:05,1646737385150,1,08/03/2022 12:03:05,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,623.4000000059605,/task/320040/6/asset/yellow.png,,,,image-keyboard-response,6,31999,0.0-1.0-1.2,,1,test, ,0.52,1,0.08061666666666667
8,1646737385358,08/03/2022 11:03:05,1646737385254,1,08/03/2022 12:03:05,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,32103,0.0-1.0-0.3,,,,,,,
9,1646737386871,08/03/2022 11:03:06,1646737386759,1,08/03/2022 12:03:06,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/red.png,,,,image-keyboard-response,8,33609,0.0-1.0-1.3,,,test,,0.5571428571428572,1,0.10743333333333334
10,1646737386971,08/03/2022 11:03:06,1646737386862,1,08/03/2022 12:03:06,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,9,33712,0.0-1.0-0.4,,,,,,,
11,1646737388496,08/03/2022 11:03:08,1646737388369,1,08/03/2022 12:03:08,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,436,/task/320040/6/asset/red.png,,,,image-keyboard-response,10,35219,0.0-1.0-1.4,,1,test, ,0.5777777777777778,1,0.13426666666666667
12,1646737388590,08/03/2022 11:03:08,1646737388480,1,08/03/2022 12:03:08,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,35330,0.0-1.0-0.5,,,,,,,
13,1646737390109,08/03/2022 11:03:10,1646737389994,1,08/03/2022 12:03:09,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,455.2999999821186,/task/320040/6/asset/red.png,,,,image-keyboard-response,12,36844,0.0-1.0-1.5,,1,test, ,0.5909090909090909,1,0.16135
14,1646737390231,08/03/2022 11:03:10,1646737390097,1,08/03/2022 12:03:10,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,36947,0.0-1.0-0.6,,,,,,,
15,1646737391715,08/03/2022 11:03:11,1646737391607,1,08/03/2022 12:03:11,73265,15,task-nzlp,,20182945,BLIND,5971753,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,439.09999999403954,/task/320040/6/asset/red.png,,,,image-keyboard-response,14,38456,0.0-1.0-1.6,,1,test, ,0.6,1,0.18823333333333334
