Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,timelimit,reset,
1,1644855056117,14/02/2022 16:10:56,1644855056997,1,14/02/2022 17:10:56,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1644855057540,14/02/2022 16:10:57,1644855058427,1,14/02/2022 17:10:58,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1404.8999999910593,,,,,0,1,0,,,,,,instructions,,,
3,1644855067511,14/02/2022 16:11:07,1644855068429,1,14/02/2022 17:11:08,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,30,1,1,Screen 1,Zone1,timelimit_screen,9998.918,,,,,0,1,0,,,1,,1,demonstration,10000,250,
4,1644855067795,14/02/2022 16:11:07,1644855068740,1,14/02/2022 17:11:08,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,30,1,2,Screen 2,advancementZone,response_keyboard_single,306.6000000089407,,,spacebar,1,0,1,0,,,,,1,demonstration,10000,250,
5,1644855068823,14/02/2022 16:11:08,1644855069735,1,14/02/2022 17:11:09,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,30,1,3,Screen 3,advancementZone,timelimit_screen,999.9789999999994,,,,,0,1,0,,,1,,1,demonstration,10000,250,
6,1644855069043,14/02/2022 16:11:09,1644855069985,1,14/02/2022 17:11:09,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,30,1,5,end,Zone1,timelimit_screen,250.03499999999985,,,,,0,1,0,,,1,,1,demonstration,10000,250,
7,1644855077039,14/02/2022 16:11:17,1644855077985,1,14/02/2022 17:11:17,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,28,2,1,Screen 1,Zone1,timelimit_screen,7998.983,,,,,0,1,0,,,1,,1,demonstration,8000,250,
8,1644855077335,14/02/2022 16:11:17,1644855078277,1,14/02/2022 17:11:18,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,28,2,2,Screen 2,advancementZone,response_keyboard_single,286.70000000298023,,,spacebar,1,0,1,0,,,,,1,demonstration,8000,250,
9,1644855078320,14/02/2022 16:11:18,1644855079267,1,14/02/2022 17:11:19,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,28,2,3,Screen 3,advancementZone,timelimit_screen,999.6539999999986,,,,,0,1,0,,,1,,1,demonstration,8000,250,
10,1644855078581,14/02/2022 16:11:18,1644855079517,1,14/02/2022 17:11:19,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,28,2,5,end,Zone1,timelimit_screen,249.9910000000018,,,,,0,1,0,,,1,,1,demonstration,8000,250,
11,1644855084571,14/02/2022 16:11:24,1644855085517,1,14/02/2022 17:11:25,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,37,3,1,Screen 1,Zone1,timelimit_screen,5999.124,,,,,0,1,0,,,1,,1,demonstration,6000,250,
12,1644855084865,14/02/2022 16:11:24,1644855085804,1,14/02/2022 17:11:25,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,37,3,2,Screen 2,advancementZone,response_keyboard_single,281,,,spacebar,1,0,1,0,,,,,1,demonstration,6000,250,
13,1644855085852,14/02/2022 16:11:25,1644855086800,1,14/02/2022 17:11:26,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,37,3,3,Screen 3,advancementZone,timelimit_screen,1000.0010000000002,,,,,0,1,0,,,1,,1,demonstration,6000,250,
14,1644855086102,14/02/2022 16:11:26,1644855087050,1,14/02/2022 17:11:27,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,37,3,5,end,Zone1,timelimit_screen,250.07600000000093,,,,,0,1,0,,,1,,1,demonstration,6000,250,
15,1644855089107,14/02/2022 16:11:29,1644855090049,1,14/02/2022 17:11:30,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,15,4,1,Screen 1,Zone1,timelimit_screen,2999.611000000001,,,,,0,1,0,,,1,,1,demonstration,3000,250,
16,1644855089412,14/02/2022 16:11:29,1644855090352,1,14/02/2022 17:11:30,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,15,4,2,Screen 2,advancementZone,response_keyboard_single,296.59999999403954,,,spacebar,1,0,1,0,,,,,1,demonstration,3000,250,
17,1644855090412,14/02/2022 16:11:30,1644855091349,1,14/02/2022 17:11:31,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,15,4,3,Screen 3,advancementZone,timelimit_screen,999.6759999999995,,,,,0,1,0,,,1,,1,demonstration,3000,250,
18,1644855090662,14/02/2022 16:11:30,1644855091599,1,14/02/2022 17:11:31,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,15,4,5,end,Zone1,timelimit_screen,250.1820000000007,,,,,0,1,0,,,1,,1,demonstration,3000,250,
19,1644855091662,14/02/2022 16:11:31,1644855092599,1,14/02/2022 17:11:32,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,3,5,1,Screen 1,Zone1,timelimit_screen,999.8729999999996,,,,,0,1,0,,,1,,1,demonstration,1000,250,
20,1644855091960,14/02/2022 16:11:31,1644855092906,1,14/02/2022 17:11:32,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,3,5,2,Screen 2,advancementZone,response_keyboard_single,300.70000000298023,,,spacebar,1,0,1,0,,,,,1,demonstration,1000,250,
21,1644855092950,14/02/2022 16:11:32,1644855093899,1,14/02/2022 17:11:33,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,3,5,3,Screen 3,advancementZone,timelimit_screen,999.875,,,,,0,1,0,,,1,,1,demonstration,1000,250,
22,1644855093212,14/02/2022 16:11:33,1644855094149,1,14/02/2022 17:11:34,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,3,5,5,end,Zone1,timelimit_screen,249.97400000000198,,,,,0,1,0,,,1,,1,demonstration,1000,250,
23,1644855096570,14/02/2022 16:11:36,1644855097508,1,14/02/2022 17:11:37,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,8,6,1,Screen 1,advancementZone,response_keyboard_single,3348.0999999940395,,,spacebar,1,1,0,0,,,,,1,demonstration,8000,250,
24,1644855099180,14/02/2022 16:11:39,1644855100122,1,14/02/2022 17:11:40,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,8,6,4,warning,advancementZone,continue_button,2608.2000000029802,,,,,0,1,0,,,,,1,demonstration,8000,250,
25,1644855099426,14/02/2022 16:11:39,1644855100365,1,14/02/2022 17:11:40,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,8,6,5,end,Zone1,timelimit_screen,250.2019999999975,,,,,0,1,0,,,1,,1,demonstration,8000,250,
26,1644855107427,14/02/2022 16:11:47,1644855108364,1,14/02/2022 17:11:48,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,38,7,1,Screen 1,Zone1,timelimit_screen,7998.812000000005,,,,,0,1,0,,,1,,1,demonstration,8000,250,
27,1644855107708,14/02/2022 16:11:47,1644855108654,1,14/02/2022 17:11:48,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,38,7,2,Screen 2,advancementZone,response_keyboard_single,284,,,spacebar,1,0,1,0,,,,,1,demonstration,8000,250,
28,1644855108706,14/02/2022 16:11:48,1644855109647,1,14/02/2022 17:11:49,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,38,7,3,Screen 3,advancementZone,timelimit_screen,999.8029999999999,,,,,0,1,0,,,1,,1,demonstration,8000,250,
29,1644855108956,14/02/2022 16:11:48,1644855109897,1,14/02/2022 17:11:49,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,38,7,5,end,Zone1,timelimit_screen,250.10000000000582,,,,,0,1,0,,,1,,1,demonstration,8000,250,
30,1644855112957,14/02/2022 16:11:52,1644855113897,1,14/02/2022 17:11:53,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,34,8,1,Screen 1,Zone1,timelimit_screen,3999.5399999999936,,,,,0,1,0,,,1,,1,demonstration,4000,250,
31,1644855113216,14/02/2022 16:11:53,1644855114159,1,14/02/2022 17:11:54,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,34,8,2,Screen 2,advancementZone,response_keyboard_single,256.90000000596046,,,spacebar,1,0,1,0,,,,,1,demonstration,4000,250,
32,1644855114200,14/02/2022 16:11:54,1644855115147,1,14/02/2022 17:11:55,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,34,8,3,Screen 3,advancementZone,timelimit_screen,999.6650000000009,,,,,0,1,0,,,1,,1,demonstration,4000,250,
33,1644855114466,14/02/2022 16:11:54,1644855115397,1,14/02/2022 17:11:55,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,34,8,5,end,Zone1,timelimit_screen,249.9079999999958,,,,,0,1,0,,,1,,1,demonstration,4000,250,
34,1644855123456,14/02/2022 16:12:03,1644855124395,1,14/02/2022 17:12:04,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,39,9,1,Screen 1,Zone1,timelimit_screen,8998.892,,,,,0,1,0,,,1,,1,demonstration,9000,250,
35,1644855123738,14/02/2022 16:12:03,1644855124683,1,14/02/2022 17:12:04,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,39,9,2,Screen 2,advancementZone,response_keyboard_single,283.5,,,spacebar,1,0,1,0,,,,,1,demonstration,9000,250,
36,1644855124739,14/02/2022 16:12:04,1644855125679,1,14/02/2022 17:12:05,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,39,9,3,Screen 3,advancementZone,timelimit_screen,1000.0830000000133,,,,,0,1,0,,,1,,1,demonstration,9000,250,
37,1644855124982,14/02/2022 16:12:04,1644855125929,1,14/02/2022 17:12:05,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,39,9,5,end,Zone1,timelimit_screen,249.97999999999593,,,,,0,1,0,,,1,,1,demonstration,9000,250,
38,1644855134001,14/02/2022 16:12:14,1644855134928,1,14/02/2022 17:12:14,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,29,10,1,Screen 1,Zone1,timelimit_screen,8998.758000000002,,,,,0,1,0,,,1,,1,demonstration,9000,250,
39,1644855134286,14/02/2022 16:12:14,1644855135229,1,14/02/2022 17:12:15,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,29,10,2,Screen 2,advancementZone,response_keyboard_single,295.8999999910593,,,spacebar,1,0,1,0,,,,,1,demonstration,9000,250,
40,1644855135283,14/02/2022 16:12:15,1644855136227,1,14/02/2022 17:12:16,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,29,10,3,Screen 3,advancementZone,timelimit_screen,999.9259999999922,,,,,0,1,0,,,1,,1,demonstration,9000,250,
41,1644855135536,14/02/2022 16:12:15,1644855136477,1,14/02/2022 17:12:16,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,29,10,5,end,Zone1,timelimit_screen,249.9730000000127,,,,,0,1,0,,,1,,1,demonstration,9000,250,
42,1644855140552,14/02/2022 16:12:20,1644855141477,1,14/02/2022 17:12:21,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,36,11,1,Screen 1,Zone1,timelimit_screen,4999.599999999991,,,,,0,1,0,,,1,,1,demonstration,5000,250,
43,1644855140820,14/02/2022 16:12:20,1644855141755,1,14/02/2022 17:12:21,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,36,11,2,Screen 2,advancementZone,response_keyboard_single,273.3999999910593,,,spacebar,1,0,1,0,,,,,1,demonstration,5000,250,
44,1644855141802,14/02/2022 16:12:21,1644855142743,1,14/02/2022 17:12:22,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,36,11,3,Screen 3,advancementZone,timelimit_screen,999.7569999999978,,,,,0,1,0,,,1,,1,demonstration,5000,250,
45,1644855142045,14/02/2022 16:12:22,1644855142993,1,14/02/2022 17:12:22,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,36,11,5,end,Zone1,timelimit_screen,250.19499999999243,,,,,0,1,0,,,1,,1,demonstration,5000,250,
46,1644855146052,14/02/2022 16:12:26,1644855146993,1,14/02/2022 17:12:26,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,14,12,1,Screen 1,Zone1,timelimit_screen,3999.5350000000035,,,,,0,1,0,,,1,,1,demonstration,4000,250,
47,1644855146348,14/02/2022 16:12:26,1644855147289,1,14/02/2022 17:12:27,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,14,12,2,Screen 2,advancementZone,response_keyboard_single,290.79999999701977,,,spacebar,1,0,1,0,,,,,1,demonstration,4000,250,
48,1644855147333,14/02/2022 16:12:27,1644855148276,1,14/02/2022 17:12:28,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,14,12,3,Screen 3,advancementZone,timelimit_screen,999.7800000000134,,,,,0,1,0,,,1,,1,demonstration,4000,250,
49,1644855147598,14/02/2022 16:12:27,1644855148526,1,14/02/2022 17:12:28,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,14,12,5,end,Zone1,timelimit_screen,250.0109999999986,,,,,0,1,0,,,1,,1,demonstration,4000,250,
50,1644855149587,14/02/2022 16:12:29,1644855150526,1,14/02/2022 17:12:30,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,32,13,1,Screen 1,Zone1,timelimit_screen,1999.8989999999903,,,,,0,1,0,,,1,,1,demonstration,2000,250,
51,1644855149883,14/02/2022 16:12:29,1644855150820,1,14/02/2022 17:12:30,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,32,13,2,Screen 2,advancementZone,response_keyboard_single,288.30000001192093,,,spacebar,1,0,1,0,,,,,1,demonstration,2000,250,
52,1644855150899,14/02/2022 16:12:30,1644855151809,1,14/02/2022 17:12:31,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,32,13,3,Screen 3,advancementZone,timelimit_screen,999.6760000000068,,,,,0,1,0,,,1,,1,demonstration,2000,250,
53,1644855151130,14/02/2022 16:12:31,1644855152059,1,14/02/2022 17:12:32,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,32,13,5,end,Zone1,timelimit_screen,250.14500000000407,,,,,0,1,0,,,1,,1,demonstration,2000,250,
54,1644855156122,14/02/2022 16:12:36,1644855157058,1,14/02/2022 17:12:37,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,26,14,1,Screen 1,Zone1,timelimit_screen,4999.391999999993,,,,,0,1,0,,,1,,1,demonstration,5000,250,
55,1644855156414,14/02/2022 16:12:36,1644855157369,1,14/02/2022 17:12:37,73265,15,task-jmi7,,19433734,BLIND,5767780,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x746,Part 1 completed,PVT-1,10,,Part 1 completed,Accuracy_level_0.55,Spreadsheet1,Spreadsheet1,26,14,2,Screen 2,advancementZone,response_keyboard_single,304.5,,,spacebar,1,0,1,0,,,,,1,demonstration,5000,250,
