Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,timelimit,reset,
114,1646673744540,07/03/2022 17:22:24,1646673744468,1,07/03/2022 18:22:24,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,30,28,5,end,Zone1,timelimit_screen,248,,,,,0,1,0,,,1,,1,demonstration,10000,250,
115,1646673748540,07/03/2022 17:22:28,1646673748468,1,07/03/2022 18:22:28,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,29,1,Screen 1,Zone1,timelimit_screen,4000,,,,,0,1,0,,,1,,1,demonstration,4000,250,
116,1646673748902,07/03/2022 17:22:28,1646673748825,1,07/03/2022 18:22:28,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,29,2,Screen 2,advancementZone,response_keyboard_single,349,,,spacebar,1,0,1,0,,,,,1,demonstration,4000,250,
117,1646673749902,07/03/2022 17:22:29,1646673749827,1,07/03/2022 18:22:29,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,29,3,Screen 3,advancementZone,timelimit_screen,1003,,,,,0,1,0,,,1,,1,demonstration,4000,250,
118,1646673750149,07/03/2022 17:22:30,1646673750075,1,07/03/2022 18:22:30,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,29,5,end,Zone1,timelimit_screen,248,,,,,0,1,0,,,1,,1,demonstration,4000,250,
119,1646673759162,07/03/2022 17:22:39,1646673759076,1,07/03/2022 18:22:39,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,39,30,1,Screen 1,Zone1,timelimit_screen,9002,,,,,0,1,0,,,1,,1,demonstration,9000,250,
120,1646673759475,07/03/2022 17:22:39,1646673759407,1,07/03/2022 18:22:39,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,39,30,2,Screen 2,advancementZone,response_keyboard_single,322,,,spacebar,1,0,1,0,,,,,1,demonstration,9000,250,
121,1646673760477,07/03/2022 17:22:40,1646673760404,1,07/03/2022 18:22:40,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,39,30,3,Screen 3,advancementZone,timelimit_screen,1002,,,,,0,1,0,,,1,,1,demonstration,9000,250,
122,1646673760725,07/03/2022 17:22:40,1646673760651,1,07/03/2022 18:22:40,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,39,30,5,end,Zone1,timelimit_screen,248,,,,,0,1,0,,,1,,1,demonstration,9000,250,
123,1646673769739,07/03/2022 17:22:49,1646673769642,1,07/03/2022 18:22:49,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,9,31,1,Screen 1,Zone1,timelimit_screen,8991,,,,,0,1,0,,,1,,1,demonstration,9000,250,
124,1646673770077,07/03/2022 17:22:50,1646673770000,1,07/03/2022 18:22:50,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,9,31,2,Screen 2,advancementZone,response_keyboard_single,349,,,spacebar,1,0,1,0,,,,,1,demonstration,9000,250,
125,1646673771061,07/03/2022 17:22:51,1646673770994,1,07/03/2022 18:22:50,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,9,31,3,Screen 3,advancementZone,timelimit_screen,1002,,,,,0,1,0,,,1,,1,demonstration,9000,250,
126,1646673771568,07/03/2022 17:22:51,1646673771242,1,07/03/2022 18:22:51,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,9,31,5,end,Zone1,timelimit_screen,248,,,,,0,1,0,,,1,,1,demonstration,9000,250,
127,1646673774324,07/03/2022 17:22:54,1646673774249,1,07/03/2022 18:22:54,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,5,32,1,Screen 1,Zone1,timelimit_screen,3007,,,,,0,1,0,,,1,,1,demonstration,3000,250,
128,1646673774699,07/03/2022 17:22:54,1646673774631,1,07/03/2022 18:22:54,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,5,32,2,Screen 2,advancementZone,response_keyboard_single,374,,,spacebar,1,0,1,0,,,,,1,demonstration,3000,250,
129,1646673775702,07/03/2022 17:22:55,1646673775615,1,07/03/2022 18:22:55,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,5,32,3,Screen 3,advancementZone,timelimit_screen,1001,,,,,0,1,0,,,1,,1,demonstration,3000,250,
130,1646673775936,07/03/2022 17:22:55,1646673775865,1,07/03/2022 18:22:55,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,5,32,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,3000,250,
131,1646673777958,07/03/2022 17:22:57,1646673777867,1,07/03/2022 18:22:57,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,22,33,1,Screen 1,Zone1,timelimit_screen,2002,,,,,0,1,0,,,1,,1,demonstration,2000,250,
132,1646673778381,07/03/2022 17:22:58,1646673778304,1,07/03/2022 18:22:58,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,22,33,2,Screen 2,advancementZone,response_keyboard_single,430,,,spacebar,1,0,1,0,,,,,1,demonstration,2000,250,
133,1646673779367,07/03/2022 17:22:59,1646673779289,1,07/03/2022 18:22:59,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,22,33,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,2000,250,
134,1646673779617,07/03/2022 17:22:59,1646673779538,1,07/03/2022 18:22:59,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,22,33,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,2000,250,
135,1646673786629,07/03/2022 17:23:06,1646673786546,1,07/03/2022 18:23:06,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,31,34,1,Screen 1,Zone1,timelimit_screen,7007,,,,,0,1,0,,,1,,1,demonstration,7000,250,
136,1646673786987,07/03/2022 17:23:06,1646673786896,1,07/03/2022 18:23:06,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,31,34,2,Screen 2,advancementZone,response_keyboard_single,341.0000000000291,,,spacebar,1,0,1,0,,,,,1,demonstration,7000,250,
137,1646673787972,07/03/2022 17:23:07,1646673787895,1,07/03/2022 18:23:07,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,31,34,3,Screen 3,advancementZone,timelimit_screen,1001,,,,,0,1,0,,,1,,1,demonstration,7000,250,
138,1646673788222,07/03/2022 17:23:08,1646673788145,1,07/03/2022 18:23:08,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,31,34,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,7000,250,
139,1646673796240,07/03/2022 17:23:16,1646673796155,1,07/03/2022 18:23:16,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,8,35,1,Screen 1,Zone1,timelimit_screen,8010,,,,,0,1,0,,,1,,1,demonstration,8000,250,
140,1646673796554,07/03/2022 17:23:16,1646673796466,1,07/03/2022 18:23:16,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,8,35,2,Screen 2,advancementZone,response_keyboard_single,303,,,spacebar,1,0,1,0,,,,,1,demonstration,8000,250,
141,1646673797552,07/03/2022 17:23:17,1646673797460,1,07/03/2022 18:23:17,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,8,35,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,8000,250,
142,1646673797792,07/03/2022 17:23:17,1646673797711,1,07/03/2022 18:23:17,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,8,35,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,8000,250,
143,1646673799799,07/03/2022 17:23:19,1646673799711,1,07/03/2022 18:23:19,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,2,36,1,Screen 1,Zone1,timelimit_screen,2000,,,,,0,1,0,,,1,,1,demonstration,2000,250,
144,1646673800221,07/03/2022 17:23:20,1646673800138,1,07/03/2022 18:23:20,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,2,36,2,Screen 2,advancementZone,response_keyboard_single,419,,,spacebar,1,0,1,0,,,,,1,demonstration,2000,250,
145,1646673801205,07/03/2022 17:23:21,1646673801126,1,07/03/2022 18:23:21,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,2,36,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,2000,250,
146,1646673801455,07/03/2022 17:23:21,1646673801377,1,07/03/2022 18:23:21,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,2,36,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,2000,250,
147,1646673803470,07/03/2022 17:23:23,1646673803383,1,07/03/2022 18:23:23,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,32,37,1,Screen 1,Zone1,timelimit_screen,2007,,,,,0,1,0,,,1,,1,demonstration,2000,250,
148,1646673803876,07/03/2022 17:23:23,1646673803801,1,07/03/2022 18:23:23,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,32,37,2,Screen 2,advancementZone,response_keyboard_single,409.9999999999418,,,spacebar,1,0,1,0,,,,,1,demonstration,2000,250,
149,1646673804884,07/03/2022 17:23:24,1646673804802,1,07/03/2022 18:23:24,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,32,37,3,Screen 3,advancementZone,timelimit_screen,1003,,,,,0,1,0,,,1,,1,demonstration,2000,250,
150,1646673805115,07/03/2022 17:23:25,1646673805050,1,07/03/2022 18:23:25,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,32,37,5,end,Zone1,timelimit_screen,248,,,,,0,1,0,,,1,,1,demonstration,2000,250,
151,1646673815146,07/03/2022 17:23:35,1646673815043,1,07/03/2022 18:23:35,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,38,1,Screen 1,Zone1,timelimit_screen,9993,,,,,0,1,0,,,1,,1,demonstration,10000,250,
152,1646673815464,07/03/2022 17:23:35,1646673815387,1,07/03/2022 18:23:35,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,38,2,Screen 2,advancementZone,response_keyboard_single,334.9999999999418,,,spacebar,1,0,1,0,,,,,1,demonstration,10000,250,
153,1646673816448,07/03/2022 17:23:36,1646673816374,1,07/03/2022 18:23:36,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,38,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,10000,250,
154,1646673816714,07/03/2022 17:23:36,1646673816624,1,07/03/2022 18:23:36,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,38,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,10000,250,
155,1646673817717,07/03/2022 17:23:37,1646673817624,1,07/03/2022 18:23:37,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,33,39,1,Screen 1,Zone1,timelimit_screen,999,,,,,0,1,0,,,1,,1,demonstration,1000,250,
156,1646673818458,07/03/2022 17:23:38,1646673818373,1,07/03/2022 18:23:38,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,33,39,2,Screen 2,advancementZone,response_keyboard_single,740,,,spacebar,1,0,1,0,,,,,1,demonstration,1000,250,
157,1646673819443,07/03/2022 17:23:39,1646673819360,1,07/03/2022 18:23:39,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,33,39,3,Screen 3,advancementZone,timelimit_screen,1001,,,,,0,1,0,,,1,,1,demonstration,1000,250,
158,1646673819698,07/03/2022 17:23:39,1646673819607,1,07/03/2022 18:23:39,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,33,39,5,end,Zone1,timelimit_screen,248,,,,,0,1,0,,,1,,1,demonstration,1000,250,
159,1646673822701,07/03/2022 17:23:42,1646673822615,1,07/03/2022 18:23:42,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,35,40,1,Screen 1,Zone1,timelimit_screen,3007,,,,,0,1,0,,,1,,1,demonstration,3000,250,
160,1646673823127,07/03/2022 17:23:43,1646673823050,1,07/03/2022 18:23:43,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,35,40,2,Screen 2,advancementZone,response_keyboard_single,428,,,spacebar,1,0,1,0,,,,,1,demonstration,3000,250,
161,1646673824139,07/03/2022 17:23:44,1646673824047,1,07/03/2022 18:23:44,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,35,40,3,Screen 3,advancementZone,timelimit_screen,1000,,,,,0,1,0,,,1,,1,demonstration,3000,250,
162,1646673824377,07/03/2022 17:23:44,1646673824297,1,07/03/2022 18:23:44,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,35,40,5,end,Zone1,timelimit_screen,250,,,,,0,1,0,,,1,,1,demonstration,3000,250,
163,1646673824455,07/03/2022 17:23:44,1646673824301,1,07/03/2022 18:23:44,73265,15,task-1lhj,,20155412,BLIND,5972488,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1440x900,1389x741,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,,,END TASK,,,,,293532,,,,,0,1,0,,,,,,,,,
1,1646664161015,07/03/2022 14:42:41,1646664162628,1,07/03/2022 15:42:42,73265,15,task-1lhj,,20146550,BLIND,5974554,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x792,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1646664270376,07/03/2022 14:44:30,1646664271996,1,07/03/2022 15:44:31,73265,15,task-1lhj,,20146550,BLIND,5974554,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x792,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,109257.5,,,,,0,1,0,,,,,,instructions,,,
3,1646664272860,07/03/2022 14:44:32,1646664274491,1,07/03/2022 15:44:34,73265,15,task-1lhj,,20146550,BLIND,5974554,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x792,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,35,1,1,Screen 1,advancementZone,response_keyboard_single,2441.0999999046326,,,spacebar,1,1,0,0,,,,,1,demonstration,3000,250,
4,1646664274470,07/03/2022 14:44:34,1646664276122,1,07/03/2022 15:44:36,73265,15,task-1lhj,,20146550,BLIND,5974554,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x792,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,35,1,4,warning,advancementZone,continue_button,1614.1999998092651,,,,,0,1,0,,,,,1,demonstration,3000,250,
5,1646664274720,07/03/2022 14:44:34,1646664276370,1,07/03/2022 15:44:36,73265,15,task-1lhj,,20146550,BLIND,5974554,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x792,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,35,1,5,end,Zone1,timelimit_screen,250.46899999999732,,,,,0,1,0,,,1,,1,demonstration,3000,250,
6,1646664284859,07/03/2022 14:44:44,1646664286374,1,07/03/2022 15:44:46,73265,15,task-1lhj,,20146550,BLIND,5974554,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x792,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,40,2,1,Screen 1,Zone1,timelimit_screen,10003.548999999999,,,,,0,1,0,,,1,,1,demonstration,10000,250,
