Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,match,phase,correct_resp,prop_correct,accuracy_color_trial,minutes
11,1644485957928,10/02/2022 09:39:17,1644485958337,1,10/02/2022 10:39:18,73265,15,task-2gi1,,19331151,BLIND,5735237,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 97.0.4692.99,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,538.8000000715256,/task/320040/6/asset/blue.png,,,,image-keyboard-response,10,20106,0.0-1.0-1.4,,1,test, ,0.5777777777777778,1,0.13451666666666667
12,1644485958047,10/02/2022 09:39:18,1644485958442,1,10/02/2022 10:39:18,73265,15,task-2gi1,,19331151,BLIND,5735237,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 97.0.4692.99,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,20210,0.0-1.0-0.5,,,,,,,
13,1644485959544,10/02/2022 09:39:19,1644485959946,1,10/02/2022 10:39:19,73265,15,task-2gi1,,19331151,BLIND,5735237,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 97.0.4692.99,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/black.png,,,,image-keyboard-response,12,21714,0.0-1.0-1.5,,,test,,0.5909090909090909,1,0.16133333333333333
14,1644485959642,10/02/2022 09:39:19,1644485960049,1,10/02/2022 10:39:20,73265,15,task-2gi1,,19331151,BLIND,5735237,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 97.0.4692.99,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,21818,0.0-1.0-0.6,,,,,,,
15,1644485961154,10/02/2022 09:39:21,1644485961559,1,10/02/2022 10:39:21,73265,15,task-2gi1,,19331151,BLIND,5735237,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 97.0.4692.99,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,936.2000000476837,/task/320040/6/asset/black.png,,,,image-keyboard-response,14,23328,0.0-1.0-1.6,,1,test, ,0.6,1,0.18821666666666667
16,1644485961263,10/02/2022 09:39:21,1644485961663,1,10/02/2022 10:39:21,73265,15,task-2gi1,,19331151,BLIND,5735237,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 97.0.4692.99,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,23432,0.0-1.0-0.7,,,,,,,
17,1644485962773,10/02/2022 09:39:22,1644485963173,1,10/02/2022 10:39:23,73265,15,task-2gi1,,19331151,BLIND,5735237,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 97.0.4692.99,1440x900,1440x789,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,734.3999999761581,/task/320040/6/asset/black.png,,,,image-keyboard-response,16,24942,0.0-1.0-1.7,,1,test, ,0.6066666666666667,1,0.21511666666666668
1,1644854901800,14/02/2022 16:08:21,1644854901572,1,14/02/2022 17:08:21,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,15021.70000000298,,,,,instructions,0,15029,0.0-0.0,,,,,,,
2,1644854901885,14/02/2022 16:08:21,1644854901696,1,14/02/2022 17:08:21,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,15154,0.0-1.0-0.0,,,,,,,
3,1644854903354,14/02/2022 16:08:23,1644854903205,1,14/02/2022 17:08:23,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,822.4000000059605,/task/320040/6/asset/pink.png,,,,image-keyboard-response,2,16661,0.0-1.0-1.0,,1,test, ,1.3,1,0.02723333333333333
4,1644854903457,14/02/2022 16:08:23,1644854903310,1,14/02/2022 17:08:23,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,16767,0.0-1.0-0.1,,,,,,,
5,1644854904950,14/02/2022 16:08:24,1644854904816,1,14/02/2022 17:08:24,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/yellow.png,,,,image-keyboard-response,4,18273,0.0-1.0-1.1,,,test,,0.8666666666666667,1,0.05408333333333333
6,1644854905050,14/02/2022 16:08:25,1644854904921,1,14/02/2022 17:08:24,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,18378,0.0-1.0-0.2,,,,,,,
7,1644854906561,14/02/2022 16:08:26,1644854906426,1,14/02/2022 17:08:26,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/yellow.png,,,,image-keyboard-response,6,19884,0.0-1.0-1.2,,1,test, ,0.52,,0.08091666666666666
8,1644854906769,14/02/2022 16:08:26,1644854906634,1,14/02/2022 17:08:26,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,7,20092,0.0-1.0-2.2-0.2,,,,,,,
9,1644854906879,14/02/2022 16:08:26,1644854906738,1,14/02/2022 17:08:26,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,8,20196,0.0-1.0-0.3,,,,,,,
10,1644854908382,14/02/2022 16:08:28,1644854908245,1,14/02/2022 17:08:28,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/yellow.png,,,,image-keyboard-response,9,21702,0.0-1.0-1.3,,1,test, ,0.325,,0.11123333333333334
11,1644854908577,14/02/2022 16:08:28,1644854908449,1,14/02/2022 17:08:28,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,10,21907,0.0-1.0-2.3-0.3,,,,,,,
12,1644854908695,14/02/2022 16:08:28,1644854908554,1,14/02/2022 17:08:28,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,22012,0.0-1.0-0.4,,,,,,,
13,1644854910202,14/02/2022 16:08:30,1644854910059,1,14/02/2022 17:08:30,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,803.1999999880791,/task/320040/6/asset/yellow.png,,,,image-keyboard-response,12,23516,0.0-1.0-1.4,,1,test, ,0.35454545454545455,1,0.14146666666666666
14,1644854910305,14/02/2022 16:08:30,1644854910163,1,14/02/2022 17:08:30,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,23621,0.0-1.0-0.5,,,,,,,
15,1644854911817,14/02/2022 16:08:31,1644854911673,1,14/02/2022 17:08:31,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,567.0999999940395,/task/320040/6/asset/yellow.png,,,,image-keyboard-response,14,25130,0.0-1.0-1.5,,1,test, ,0.4,1,0.16836666666666666
16,1644854911899,14/02/2022 16:08:31,1644854911777,1,14/02/2022 17:08:31,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,25235,0.0-1.0-0.6,,,,,,,
17,1644854913411,14/02/2022 16:08:33,1644854913284,1,14/02/2022 17:08:33,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,389.1000000089407,/task/320040/6/asset/yellow.png,,,,image-keyboard-response,16,26742,0.0-1.0-1.6,,1,test, ,0.43333333333333335,1,0.19521666666666668
18,1644854913524,14/02/2022 16:08:33,1644854913388,1,14/02/2022 17:08:33,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,17,26846,0.0-1.0-0.7,,,,,,,
19,1644854915036,14/02/2022 16:08:35,1644854914895,1,14/02/2022 17:08:34,73265,15,task-2gi1,,19433651,BLIND,5767691,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1920x1080,1920x1001,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,354,/task/320040/6/asset/yellow.png,,,,image-keyboard-response,18,28353,0.0-1.0-1.7,,1,test, ,0.4588235294117647,1,0.22206666666666666
1,1645000236791,16/02/2022 08:30:36,1645000236334,1,16/02/2022 09:30:36,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,26530.20000001788,,,,,instructions,0,26539,0.0-0.0,,,,,,,
2,1645000236880,16/02/2022 08:30:36,1645000236472,1,16/02/2022 09:30:36,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,26677,0.0-1.0-0.0,,,,,,,
3,1645000238322,16/02/2022 08:30:38,1645000237981,1,16/02/2022 09:30:37,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/blue.png,,,,image-keyboard-response,2,28185,0.0-1.0-1.0,,1,test, ,0,,0.027466666666666667
4,1645000238462,16/02/2022 08:30:38,1645000238097,1,16/02/2022 09:30:38,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,28302,0.0-1.0-0.1,,,,,,,
5,1645000239957,16/02/2022 08:30:39,1645000239613,1,16/02/2022 09:30:39,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,491.09999999403954,/task/320040/6/asset/pink.png,,,,image-keyboard-response,4,29819,0.0-1.0-1.1,,,test,,0,,0.05466666666666667
6,1645000240167,16/02/2022 08:30:40,1645000239825,1,16/02/2022 09:30:39,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,5,30031,0.0-1.0-2.1-0.1,,,,,,,
7,1645000240301,16/02/2022 08:30:40,1645000239936,1,16/02/2022 09:30:39,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,6,30142,0.0-1.0-0.2,,,,,,,
8,1645000241790,16/02/2022 08:30:41,1645000241449,1,16/02/2022 09:30:41,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/pink.png,,,,image-keyboard-response,7,31654,0.0-1.0-1.2,,1,test, ,0,,0.08526666666666667
9,1645000241989,16/02/2022 08:30:41,1645000241656,1,16/02/2022 09:30:41,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,8,31862,0.0-1.0-2.2-0.2,,,,,,,
10,1645000242119,16/02/2022 08:30:42,1645000241773,1,16/02/2022 09:30:41,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,9,31979,0.0-1.0-0.3,,,,,,,
11,1645000243630,16/02/2022 08:30:43,1645000243290,1,16/02/2022 09:30:43,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,984.5999999940395,/task/320040/6/asset/white.png,,,,image-keyboard-response,10,33495,0.0-1.0-1.3,,,test,,0,,0.11595
12,1645000243847,16/02/2022 08:30:43,1645000243500,1,16/02/2022 09:30:43,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,11,33706,0.0-1.0-2.3-0.3,,,,,,,
13,1645000243942,16/02/2022 08:30:43,1645000243606,1,16/02/2022 09:30:43,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,12,33812,0.0-1.0-0.4,,,,,,,
14,1645000245459,16/02/2022 08:30:45,1645000245123,1,16/02/2022 09:30:45,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,1298.699999988079,/task/320040/6/asset/blue.png,,,,image-keyboard-response,13,35328,0.0-1.0-1.4,,,test,,0,,0.1465
15,1645000245683,16/02/2022 08:30:45,1645000245341,1,16/02/2022 09:30:45,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,14,35546,0.0-1.0-2.4-0.4,,,,,,,
16,1645000245788,16/02/2022 08:30:45,1645000245455,1,16/02/2022 09:30:45,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,35661,0.0-1.0-0.5,,,,,,,
17,1645000247316,16/02/2022 08:30:47,1645000246965,1,16/02/2022 09:30:46,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,/task/320040/6/asset/blue.png,,,,image-keyboard-response,16,37171,0.0-1.0-1.5,,1,test, ,0,,0.1772
18,1645000247518,16/02/2022 08:30:47,1645000247174,1,16/02/2022 09:30:47,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,17,37380,0.0-1.0-2.5-0.5,,,,,,,
19,1645000247613,16/02/2022 08:30:47,1645000247281,1,16/02/2022 09:30:47,73265,15,task-2gi1,,19485507,BLIND,5784775,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1536x864,1536x754,Part 1 completed,Colors_Only_Dutch,6,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,18,37486,0.0-1.0-0.6,,,,,,,
