Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,match,phase,correct_resp,prop_correct,accuracy_color_trial,minutes
1,1644855716438,14/02/2022 16:21:56,1644855703684,1,14/02/2022 17:21:43,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,32656.5,,,,,instructions,0,32663,0.0-0.0,,,,,,,
2,1644855716530,14/02/2022 16:21:56,1644855703802,1,14/02/2022 17:21:43,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,32780,0.0-1.0-0.0,,,,,,,
3,1644855718191,14/02/2022 16:21:58,1644855705307,1,14/02/2022 17:21:45,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,1090.3999998569489,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,2,34285,0.0-1.0-1.0,,,test,,-0.175,,0.02705
4,1644855718264,14/02/2022 16:21:58,1644855705413,1,14/02/2022 17:21:45,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,34392,0.0-1.0-0.1,,,,,,,
5,1644855719618,14/02/2022 16:21:59,1644855706916,1,14/02/2022 17:21:46,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,4,35894,0.0-1.0-1.1,,,test,,-0.35,,0.05386666666666667
6,1644855719717,14/02/2022 16:21:59,1644855707032,1,14/02/2022 17:21:47,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,36011,0.0-1.1-0.2,,,,,,,
7,1644855721248,14/02/2022 16:22:01,1644855708537,1,14/02/2022 17:21:48,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,754.6999998092651,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,6,37515,0.0-1.1-1.2,,,test,,,,0.08088333333333333
8,1644855721353,14/02/2022 16:22:01,1644855708668,1,14/02/2022 17:21:48,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,37647,0.0-1.1-0.3,,,,,,,
9,1644855722878,14/02/2022 16:22:02,1644855710172,1,14/02/2022 17:21:50,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,823.2999999523163,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,8,39151,0.0-1.1-1.3,,,test,,1.05,,0.10813333333333333
10,1644855722962,14/02/2022 16:22:02,1644855710276,1,14/02/2022 17:21:50,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,9,39255,0.0-1.2-0.4,,,,,,,
11,1644855724487,14/02/2022 16:22:04,1644855711781,1,14/02/2022 17:21:51,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,499.7999999523163,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,10,40759,0.0-1.2-1.4,,,test,,0.7,,0.13495
12,1644855724572,14/02/2022 16:22:04,1644855711884,1,14/02/2022 17:21:51,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,40863,0.0-1.2-0.5,,,,,,,
13,1644855726088,14/02/2022 16:22:06,1644855713388,1,14/02/2022 17:21:53,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,556.5,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,12,42366,0.0-1.2-1.5,,,test,,0.5833333333333334,,0.16173333333333334
14,1644855726184,14/02/2022 16:22:06,1644855713491,1,14/02/2022 17:21:53,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,42470,0.0-1.3-0.6,,,,,,,
15,1644855727697,14/02/2022 16:22:07,1644855714996,1,14/02/2022 17:21:54,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,918.7000000476837,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,14,43974,0.0-1.3-1.6,,,test,,0.525,,0.18853333333333333
16,1644855727793,14/02/2022 16:22:07,1644855715099,1,14/02/2022 17:21:55,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,44078,0.0-1.3-0.7,,,,,,,
17,1644855729293,14/02/2022 16:22:09,1644855716604,1,14/02/2022 17:21:56,73265,15,task-snpf,,19434145,BLIND,5767834,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x601,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,715.2000000476837,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,16,45582,0.0-1.3-1.7,,,test,,0.49000000000000005,,0.21533333333333332
1,1644865117773,14/02/2022 18:58:37,1644865120883,1,14/02/2022 19:58:40,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,53121,,,,,instructions,0,53125,0.0-0.0,,,,,,,
2,1644865117871,14/02/2022 18:58:37,1644865120987,1,14/02/2022 19:58:40,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,53228,0.0-1.0-0.0,,,,,,,
3,1644865119262,14/02/2022 18:58:39,1644865122497,1,14/02/2022 19:58:42,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,2,54739,0.0-1.0-1.0,,,test,,0,,0.0269
4,1644865119360,14/02/2022 18:58:39,1644865122602,1,14/02/2022 19:58:42,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,54843,0.0-1.0-0.1,,,,,,,
5,1644865120907,14/02/2022 18:58:40,1644865124123,1,14/02/2022 19:58:44,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,905,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,4,56364,0.0-1.0-1.1,,,test,,-0.35,,0.054
6,1644865120997,14/02/2022 18:58:40,1644865124229,1,14/02/2022 19:58:44,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,56470,0.0-1.1-0.2,,,,,,,
7,1644865122504,14/02/2022 18:58:42,1644865125743,1,14/02/2022 19:58:45,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,909,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,6,57984,0.0-1.1-1.2,,,test,,,,0.08098333333333334
8,1644865122614,14/02/2022 18:58:42,1644865125849,1,14/02/2022 19:58:45,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,58090,0.0-1.1-0.3,,,,,,,
9,1644865124118,14/02/2022 18:58:44,1644865127361,1,14/02/2022 19:58:47,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,825,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,8,59603,0.0-1.1-1.3,,,test,,1.05,,0.10796666666666667
10,1644865124249,14/02/2022 18:58:44,1644865127482,1,14/02/2022 19:58:47,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,9,59724,0.0-1.2-0.4,,,,,,,
11,1644865125768,14/02/2022 18:58:45,1644865129003,1,14/02/2022 19:58:49,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,10,61244,0.0-1.2-1.4,,,test,,0.525,,0.13533333333333333
12,1644865125984,14/02/2022 18:58:45,1644865129225,1,14/02/2022 19:58:49,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,11,61467,0.0-1.2-2.4-0.4,,,,,,,
13,1644865126098,14/02/2022 18:58:46,1644865129338,1,14/02/2022 19:58:49,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,12,61579,0.0-1.2-0.5,,,,,,,
14,1644865127624,14/02/2022 18:58:47,1644865130852,1,14/02/2022 19:58:50,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,13,63093,0.0-1.2-1.5,,,test,,0.3,,0.16615
15,1644865127837,14/02/2022 18:58:47,1644865131060,1,14/02/2022 19:58:51,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,14,63302,0.0-1.2-2.5-0.5,,,,,,,
16,1644865127953,14/02/2022 18:58:47,1644865131177,1,14/02/2022 19:58:51,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,63419,0.0-1.3-0.6,,,,,,,
17,1644865129452,14/02/2022 18:58:49,1644865132689,1,14/02/2022 19:58:52,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,1,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,16,64931,0.0-1.3-1.6,,,test,,0.27999999999999997,,0.19676666666666667
18,1644865129564,14/02/2022 18:58:49,1644865132808,1,14/02/2022 19:58:52,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,17,65050,0.0-1.3-0.7,,,,,,,
19,1644865131084,14/02/2022 18:58:51,1644865134322,1,14/02/2022 19:58:54,73265,15,task-snpf,,19440183,BLIND,5769482,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1600x900,1600x775,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,706,/task/320041/5/asset/pear.jpg,,,j,image-keyboard-response,18,66564,0.0-1.3-1.7,,,test,,0.2916666666666667,,0.22398333333333334
1,1647508904813,17/03/2022 09:21:44,1647508904700,1,17/03/2022 10:21:44,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,34880,,,,,instructions,0,34897,0.0-0.0,,,,,,,
2,1647508904901,17/03/2022 09:21:44,1647508904805,1,17/03/2022 10:21:44,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,35002,0.0-1.0-0.0,,,,,,,
3,1647508906363,17/03/2022 09:21:46,1647508906318,1,17/03/2022 10:21:46,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,1260,/task/320041/5/asset/pear.jpg,,,j,image-keyboard-response,2,36514,0.0-1.0-1.0,,,test,,-0.175,,0.026966666666666667
4,1647508906766,17/03/2022 09:21:46,1647508906421,1,17/03/2022 10:21:46,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,36618,0.0-1.0-0.1,,,,,,,
5,1647508907963,17/03/2022 09:21:47,1647508907924,1,17/03/2022 10:21:47,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,4,38121,0.0-1.0-1.1,,,test,,-0.35,,0.053733333333333334
6,1647508908348,17/03/2022 09:21:48,1647508908028,1,17/03/2022 10:21:48,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,38225,0.0-1.1-0.2,,,,,,,
7,1647508909848,17/03/2022 09:21:49,1647508909532,1,17/03/2022 10:21:49,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,825,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,6,39729,0.0-1.1-1.2,,,test,,,,0.08053333333333333
8,1647508909911,17/03/2022 09:21:49,1647508909635,1,17/03/2022 10:21:49,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,39832,0.0-1.1-0.3,,,,,,,
9,1647508911180,17/03/2022 09:21:51,1647508911143,1,17/03/2022 10:21:51,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,447,/task/320041/5/asset/pear.jpg,,,j,image-keyboard-response,8,41340,0.0-1.1-1.3,,,test,,1.05,,0.10738333333333333
10,1647508911336,17/03/2022 09:21:51,1647508911247,1,17/03/2022 10:21:51,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,9,41444,0.0-1.2-0.4,,,,,,,
11,1647508912789,17/03/2022 09:21:52,1647508912750,1,17/03/2022 10:21:52,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,841,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,10,42947,0.0-1.2-1.4,,,test,,0.7,,0.13416666666666666
12,1647508912880,17/03/2022 09:21:52,1647508912853,1,17/03/2022 10:21:52,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,43050,0.0-1.2-0.5,,,,,,,
13,1647508914400,17/03/2022 09:21:54,1647508914357,1,17/03/2022 10:21:54,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,723,/task/320041/5/asset/glass.jpg,,,j,image-keyboard-response,12,44553,0.0-1.2-1.5,,,test,,0.5833333333333334,,0.16095
14,1647508914525,17/03/2022 09:21:54,1647508914459,1,17/03/2022 10:21:54,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,44656,0.0-1.3-0.6,,,,,,,
15,1647508916004,17/03/2022 09:21:56,1647508915963,1,17/03/2022 10:21:55,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,758,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,14,46159,0.0-1.3-1.6,,,test,,0.525,,0.18771666666666667
16,1647508916101,17/03/2022 09:21:56,1647508916066,1,17/03/2022 10:21:56,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,15,46263,0.0-1.3-0.7,,,,,,,
17,1647508917609,17/03/2022 09:21:57,1647508917571,1,17/03/2022 10:21:57,73265,15,task-snpf,,20484860,BLIND,6062612,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x837,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,583,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,16,47767,0.0-1.3-1.7,,,test,,0.49000000000000005,,0.2145
1,1647787601955,20/03/2022 14:46:41,1647787600371,1,20/03/2022 15:46:40,73265,15,task-snpf,,20578255,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,73164.10000002384,,,,,instructions,0,73170,0.0-0.0,,,,,,,
2,1647787602135,20/03/2022 14:46:42,1647787600493,1,20/03/2022 15:46:40,73265,15,task-snpf,,20578255,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,73293,0.0-1.0-0.0,,,,,,,
3,1647787603503,20/03/2022 14:46:43,1647787601996,1,20/03/2022 15:46:41,73265,15,task-snpf,,20578255,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,2,74795,0.0-1.0-1.0,,,test,,0,,0.0271
4,1647787603619,20/03/2022 14:46:43,1647787602099,1,20/03/2022 15:46:42,73265,15,task-snpf,,20578255,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,74899,0.0-1.0-0.1,,,,,,,
5,1647787605118,20/03/2022 14:46:45,1647787603601,1,20/03/2022 15:46:43,73265,15,task-snpf,,20578255,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,214.30000007152557,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,4,76401,0.0-1.0-1.1,,,test,,-0.35,,0.05385
6,1647787605221,20/03/2022 14:46:45,1647787603705,1,20/03/2022 15:46:43,73265,15,task-snpf,,20578255,BLIND,6099386,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,Part 1 completed,Pics_Only_Dutch,5,,Part 1 completed,Accuracy_level_0.55,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,76505,0.0-1.1-0.2,,,,,,,
